IPV6频道专区,#genre#
国产影院,http://jiaojirentv.top/2020/yy.php?id=1354210357,
          http://www.0745daxin.art:35455/yy/1354210357,
          http://liushizupu.site:35455/yy/1354210357

综合院线,http://jiaojirentv.top/2020/yy.php?id=1354143966,
          http://www.0745daxin.art:35455/yy/1354143966,
          http://liushizupu.site:35455/yy/1354143966

李连杰电影,http://1.94.31.214:35455/huya/11342390,
          http://cdn.jdshipin.com:8880/huya.php?id=11342390,
          http://ttkx.cc:776/8585/hy.php?id=11342390

成龙电影,http://1.94.31.214:35455/huya/11342386,
          http://cdn.jdshipin.com:8880/huya.php?id=11342386,
          http://ttkx.cc:776/8585/hy.php?id=11342386

周星驰电影,http://1.94.31.214:35455/huya/11342412,
          http://cdn.jdshipin.com:8880/huya.php?id=11342412,
          http://ttkx.cc:776/8585/hy.php?id=11342412

林正英电影,http://mtw.so/5FCWRo,
          http://1.94.31.214:35455/huya/11342421,
          http://cdn.jdshipin.com:8880/huya.php?id=11342421,
          http://ttkx.cc:776/8585/hy.php?id=11342421

甄子丹电影,http://1.94.31.214:35455/huya/11352935,
          http://cdn.jdshipin.com:8880/huya.php?id=11352935,
          http://ttkx.cc:776/8585/hy.php?id=11352935

黄渤电影,http://1.94.31.214:35455/huya/11352876,
          http://cdn.jdshipin.com:8880/huya.php?id=11352876,
          http://ttkx.cc:776/8585/hy.php?id=11352876

吴京电影,http://1.94.31.214:35455/huya/11602041,
          http://cdn.jdshipin.com:8880/huya.php?id=11602041,
          http://ttkx.cc:776/8585/hy.php?id=11602041

周润发电影,http://1.94.31.214:35455/huya/11342399,
          http://cdn.jdshipin.com:8880/huya.php?id=11342399,
          http://ttkx.cc:776/8585/hy.php?id=11342399

刘德华电影,http://1.94.31.214:35455/huya/11342424,
          http://cdn.jdshipin.com:8880/huya.php?id=11342424,
          http://ttkx.cc:776/8585/hy.php?id=11342424

沈腾电影,http://1.94.31.214:35455/huya/11601968,
          http://ttkx.cc:776/8585/hy.php?id=11601968,
          http://cdn.jdshipin.com:8880/huya.php?id=11601968

徐克电影,http://ttkx.cc:776/8585/hy.php?id=11352909,
          http://1.94.31.214:35455/huya/11352909,
          http://cdn.jdshipin.com:8880/huya.php?id=11352909

包青天,http://jiaojirentv.top/2020/yy.php?id=38498680,
          http://www.0745daxin.art:35455/yy/38498680,
          http://liushizupu.site:35455/yy/38498680

死神来了,http://ttkx.cc:776/8585/hy.php?id=11352903,
          http://cdn.jdshipin.com:8880/huya.php?id=11352903,
          http://1.94.31.214:35455/huya/11352903

鹿鼎记陈小春版,http://liushizupu.site:35455/yy/1382704650,
          http://www.0745daxin.art:35455/yy/1382704650,
          http://jiaojirentv.top/2020/yy.php?id=1382704650

欢乐剧场,http://124.248.69.76:26781/douyu/74374,
          http://zzy789.xyz/douyu1.php?id=74374,
          http://lxajh.top/tv/douyu.php?id=74374

宇宙科幻,http://1.94.31.214:35455/huya/11342428,
          http://cdn.jdshipin.com:8880/huya.php?id=11342428,
          http://ttkx.cc:776/8585/hy.php?id=11342428

邵氏影院,http://124.248.69.76:26781/douyu/4246519,
          http://zzy789.xyz/douyu1.php?id=4246519,
          http://lxajh.top/tv/douyu.php?id=4246519

1905剧场,http://live.nctv.top/6688/1905.php?id=1905a,
          http://xxw.me0.cn/1905dy.php?id=1905a,
          http://xxw.me0.cn/1905dy.php?id=1905b,
          http://live.nctv.top/6688/1905.php?id=1905b

怡宝影院,http://www.0745daxin.art:35455/yy/1354936128,
          http://liushizupu.site:35455/yy/1354936128,
          http://jiaojirentv.top/2020/yy.php?id=1354936128

新片放映厅,http://www.0745daxin.art:35455/yy/1382749900,
          http://liushizupu.site:35455/yy/1382749900,
          http://jiaojirentv.top/2020/yy.php?id=1382749900

国产影院,http://ygbh.live/1905.php?id=1905a

高清大片,http://liushizupu.site:35455/yy/1382736803,
          http://jiaojirentv.top/2020/yy.php?id=1382736803,
          http://www.0745daxin.art:35455/yy/1382736803

战场战争片,http://www.0745daxin.art:35455/yy/1354930204,
          http://liushizupu.site:35455/yy/1354930204,
          http://jiaojirentv.top/2020/yy.php?id=1354930204

经典僵尸片,http://liushizupu.site:35455/yy/1354143966,
          http://www.0745daxin.art:35455/yy/1354143966,
          http://jiaojirentv.top/2020/yy.php?id=1354143966

经典港片,http://1.94.31.214:35455/huya/11602043,
          http://cdn.jdshipin.com:8880/huya.php?id=11602043,
          http://ttkx.cc:776/8585/hy.php?id=11602043

恐怖惊悚,http://124.248.69.76:26781/douyu/96577,
          http://zzy789.xyz/douyu1.php?id=96577,
          http://lxajh.top/tv/douyu.php?id=96577

恐怖鬼怪,http://124.248.69.76:26781/douyu/1165374,
          http://zzy789.xyz/douyu1.php?id=1165374,
          http://lxajh.top/tv/douyu.php?id=1165374

僵尸恐怖,http://mtw.so/5FCWRo,
          http://1.94.31.214:35455/huya/11342421,
          http://cdn.jdshipin.com:8880/huya.php?id=11342421,
          http://ttkx.cc:776/8585/hy.php?id=11342421

灾难片,http://124.248.69.76:26781/douyu/9651304,
          http://zzy789.xyz/douyu1.php?id=9651304,
          http://lxajh.top/tv/douyu.php?id=9651304

功夫影院,http://zzy789.xyz/douyu1.php?id=508118,
          http://124.248.69.76:26781/douyu/508118,
          http://lxajh.top/tv/douyu.php?id=508118

经典宫庭频道,http://liushizupu.site:35455/yy/1354932429,
          http://www.0745daxin.art:35455/yy/1354932429,
          http://jiaojirentv.top/2020/yy.php?id=1354932429

好莱坞大片,http://zby.xjqxz.top/hlwdy1/live.m3u8,
          http://cdn.jdshipin.com:8880/huya.php?id=11601977,
          http://1.94.31.214:35455/huya/11601977,
          http://ttkx.cc:776/8585/hy.php?id=11601977

经典谍战片,http://1.94.31.214:35455/huya/21059585,
          http://cdn.jdshipin.com:8880/huya.php?id=21059585,
          http://ttkx.cc:776/8585/hy.php?id=21059585

抗日战争,http://liushizupu.site:35455/yy/1354931585,
          http://www.0745daxin.art:35455/yy/1354931585,
          http://jiaojirentv.top/2020/yy.php?id=1354931585

怪兽电影,http://1.94.31.214:35455/huya/21059554,
          http://cdn.jdshipin.com:8880/huya.php?id=21059554,
          http://ttkx.cc:776/8585/hy.php?id=21059554

赵本山小品,http://www.0745daxin.art:35455/yy/1382683959,
          http://liushizupu.site:35455/yy/1382683959,
          http://jiaojirentv.top/2020/yy.php?id=1382683959

开心麻花小品,http://zzy789.xyz/douyu1.php?id=10153463,
          http://124.248.69.76:26781/douyu/10153463,
          http://lxajh.top/tv/douyu.php?id=10153463

宋小宝小品,http://zzy789.xyz/douyu1.php?id=9817729,
          http://124.248.69.76:26781/douyu/9817729,
          http://lxajh.top/tv/douyu.php?id=9817729

吐槽大会,http://www.0745daxin.art:35455/yy/1354936145,
          http://liushizupu.site:35455/yy/1354936145,
          http://jiaojirentv.top/2020/yy.php?id=1354936145

脱口秀大会,http://www.0745daxin.art:35455/yy/1354932379,
          http://liushizupu.site:35455/yy/1354932379,
          http://jiaojirentv.top/2020/yy.php?id=1354932379
        ]
      }
    ]
  },
  {
     虎牙轮播|全网,#genre#

【周星星】星爷经典不间断,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575534-1394575534-5989656310331736064-2789274524-10057-A-0-1.m3u8

英叔护体 | 林正英搞笑僵尸系列,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.m3u8

成龙经典武打动作片,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394565191-1394565191-5989611887484993536-2789253838-10057-A-0-1.m3u8

周润发电影 小马哥归来,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394565192-1394565192-5989611891779960832-2789253840-10057-A-0-1.m3u8

【许氏三杰】快来 就差你了,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524434070-1524434070-6547394475558174720-3048991596-10057-A-0-1.m3u8

速肌:两个光头赛车的故事,http://182.40.120.183/test-txdwk.flv.huya.com/src/1099531752751-1099531752751-86436109457817600-2199063628958-10057-A-0-1.m3u8

【五福星】每天都要快乐哦,http://182.40.120.171/test-txdwk.flv.huya.com/src/1356780980-1356780980-5827329936934830080-2713685416-10057-A-0-1.m3u8

超级英雄电影·永远的神！,http://182.40.120.195/test-txdwk.flv.huya.com/src/1423787845-1423787845-6115122230717317120-2847699146-10057-A-0-1.m3u8

李茶的姑妈·姑妈美美美,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439855-1524439855-6547419321943982080-3049003166-10057-A-0-1.m3u8

刘德华电影_经典系列,http://182.40.120.195/test-txdwk.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.m3u8

历年贺岁档 笑就完事儿了,http://182.40.120.180/test-txdwk.flv.huya.com/src/1524418118-1524418118-6547325962239868928-3048959692-10057-A-0-1.m3u8

校园神剧: 一起同过窗,http://182.40.120.183/test-txdwk.flv.huya.com/src/1239543153963-1239543153963-11135015023426928640-2479086431382-10057-A-0-1.m3u8

搞笑恐怖类 弹幕护体,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524418070-1524418070-6547325756081438720-3048959596-10057-A-0-1.m3u8

快意江湖：金庸的武侠世界,http://182.40.120.229/test-txdwk.flv.huya.com/src/1394575562-1394575562-5989656430590820352-2789274580-10057-A-0-1.m3u8

经典之作·金庸群侠篇电影,http://182.40.120.191/test-txdwk.flv.huya.com/src/1394575551-1394575551-5989656383346180096-2789274558-10057-A-0-1.m3u8

当情人节遇上了春节,http://182.40.120.191/test-txdwk.flv.huya.com/src/1423782087-1423782087-6115097500295626752-2847687630-10057-A-0-1.m3u8

【女神系列】邱淑贞 王祖贤 张曼玉,http://182.40.120.183/test-txdwk.flv.huya.com/src/1388451591-1388451591-5963354175424167936-2777026638-10057-A-0-1.m3u8

玄幻剧场·体验另一种生活！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1394575536-1394575536-5989656318921670656-2789274528-10057-A-0-1.m3u8

[诺兰电影] 科幻史诗巨作！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1239543153989-1239543153989-11135015135096078336-2479086431434-10057-A-0-1.m3u8

[贾玲电影] 人活着，总得拼一次,http://182.40.120.171/test-txdwk.flv.huya.com/src/1239543153969-1239543153969-11135015049196732416-2479086431394-10057-A-0-1.m3u8

哈利波特邀请您：霍格沃兹开学啦！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1239543150747-1239543150747-11135001210812104704-2479086424950-10057-A-0-1.m3u8

狄仁杰系列电影，悬疑烧脑的探案故事,http://182.40.120.180/test-txdwk.flv.huya.com/src/1239543153965-1239543153965-11135015032016863232-2479086431386-10057-A-0-1.m3u8

动作要快，姿势要帅,http://182.40.120.230/test-txdwk.flv.huya.com/src/1524434083-1524434083-6547394531392749568-3048991622-10057-A-0-1.m3u8

古墓系列·去冒险吧！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1423782085-1423782085-6115097491705692160-2847687626-10057-A-0-1.m3u8

真正的硬汉007，铁打的詹姆斯邦德！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1099531752778-1099531752778-86436225421934592-2199063629012-10057-A-0-1.m3u8

搞笑喜剧：最佳拍档 开心鬼系列,http://182.40.120.229/test-txdwk.flv.huya.com/src/1394575546-1394575546-5989656361871343616-2789274548-10057-A-0-1.m3u8

经典港剧笑嘻嘻,http://182.40.120.183/test-txdwk.flv.huya.com/src/1423787870-1423787870-6115122338091499520-2847699196-10057-A-0-1.m3u8

隋唐演义: 半路杀出个程咬金~,http://182.40.120.229/test-txdwk.flv.huya.com/src/1239543153955-1239543153955-11135014989067190272-2479086431366-10057-A-0-1.m3u8

[87版红楼梦] 这才是林黛玉！,http://182.40.120.230/test-txdwk.flv.huya.com/src/1239543153956-1239543153956-11135014993362157568-2479086431368-10057-A-0-1.m3u8

合家欢喜剧，欢乐笑哈哈！,http://182.40.120.183/test-txdwk.flv.huya.com/src/1420969427-1420969427-6103017217580859392-2847687524-10057-A-0-1.m3u8

只解沙场为国死，何须马革裹尸还,http://182.40.120.180/test-txdwk.flv.huya.com/src/1524418101-1524418101-6547325889225424896-3048959658-10057-A-0-1.m3u8

动作电影来啦,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524439840-1524439840-6547419257519472640-3049003136-10057-A-0-1.m3u8

不挤电影院也能笑着过春节！,http://182.40.120.229/test-txdwk.flv.huya.com/src/1449584124-1449584124-6225916405380808704-2847687586-10057-A-0-1.m3u8

厨子戏子痞子,http://182.40.120.229/test-txdwk.flv.huya.com/src/1448737849-1448737849-6222281681932386304-2847687520-10057-A-0-1.m3u8

那些年的香港贺岁片 慢慢的童年回忆,http://182.40.120.195/test-txdwk.flv.huya.com/src/1524418059-1524418059-6547325708836798464-3048959574-10057-A-0-1.m3u8

永远怀念“黄药师”曾江,http://182.40.120.183/test-txdwk.flv.huya.com/src/1449588725-1449588725-6225936166525337600-3048959678-10057-A-0-1.m3u8

国产悬疑精选·智商在线,http://182.40.120.171/test-txdwk.flv.huya.com/src/1250011-1250011-5368756364640256-2789253862-10057-A-0-1.m3u8

盗墓还得看经典的,http://182.40.120.230/test-txdwk.flv.huya.com/src/1099531752747-1099531752747-86436092277948416-2199063628950-10057-A-0-1.m3u8

【陀枪师姐】永远的陈小生 无法超越的经典,http://182.40.120.171/test-txdwk.flv.huya.com/src/1199561244004-1199561244004-5434715981291192320-2399122611464-10057-A-0-1.m3u8

【大唐双龙传】爱你恨你，一生一世,http://182.40.120.229/test-txdwk.flv.huya.com/src/1199561223711-1199561223711-5434628823519854592-2399122570878-10057-A-0-1.m3u8

【妙手仁心】最出色的都市剧之一,http://182.40.120.180/test-txdwk.flv.huya.com/src/1199561226091-1199561226091-5434639045542019072-2399122575638-10057-A-0-1.m3u8

【笑看风云】再无包文龙，再无林贞烈,http://182.40.120.195/test-txdwk.flv.huya.com/src/1199563479466-1199563479466-5444317217472643072-2399127082388-10057-A-0-1.m3u8

【梁朝伟版鹿鼎记】梁朝伟和刘德华还能拒绝吗,http://182.40.120.191/test-txdwk.flv.huya.com/src/1199561462555-1199561462555-5435654650688700416-2399123048566-10057-A-0-1.m3u8

爆笑综艺[五哈]1-4季来了~,http://182.40.120.180/test-txdwk.flv.huya.com/src/1239543153980-1239543153980-11135015096441372672-2479086431416-10057-A-0-1.m3u8

校园神剧: 一起同过窗,http://182.40.120.229/test-txdwk.flv.huya.com/src/1239543153963-1239543153963-11135015023426928640-2479086431382-10057-A-0-1.m3u8

美食纪录片 风味人间4 ,http://182.40.120.229/test-txdwk.flv.huya.com/src/1099531840843-1099531840843-86814461716856832-2199063805142-10057-A-0-1.m3u8

首尔之春 这一晚han国发生了什么,http://182.40.120.180/test-txdwk.flv.huya.com/src/1239543153961-1239543153961-11135015014836994048-2479086431378-10057-A-0-1.m3u8

特种兵之火凤凰: 女特种兵也很强！,http://182.40.120.195/test-txdwk.flv.huya.com/src/1239543150714-1239543150714-11135001069078183936-2479086424884-10057-A-0-1.m3u8

现在就出发1: 显眼包大集结！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1099531752746-1099531752746-86436087982981120-2199063628948-10057-A-0-1.m3u8

鸡毛飞上天: 张译成长为商业大佬,http://182.40.120.229/test-txdwk.flv.huya.com/src/1239543150743-1239543150743-11135001193632235520-2479086424942-10057-A-0-1.m3u8

还珠格格3 琼瑶经典作品,http://182.40.120.191/test-txdwk.flv.huya.com/src/1524418074-1524418074-6547325773261307904-3048959604-10057-A-0-1.m3u8

于谦吴京何猷君的幸福生活~,http://182.40.120.171/test-txdwk.flv.huya.com/src/1239543150725-1239543150725-11135001116322824192-2479086424906-10057-A-0-1.m3u8

编辑部的故事，欢乐喜剧~,http://182.40.120.191/test-txdwk.flv.huya.com/src/1099531752782-1099531752782-86436242601803776-2199063629020-10057-A-0-1.m3u8

来学历史！从秦始皇到汉武帝,http://182.40.120.191/test-txdwk.flv.huya.com/src/1099531752771-1099531752771-86436195357163520-2199063628998-10057-A-0-1.m3u8

[李云龙] 劳资的意太利炮呢！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1239543153972-1239543153972-11135015062081634304-2479086431400-10057-A-0-1.m3u8

【缅怀最经典张飞】桃园结义三兄弟,http://182.40.120.195/test-txdwk.flv.huya.com/src/1524439845-1524439845-6547419278994309120-3049003146-10057-A-0-1.m3u8

身世神秘的范闲书写人生传奇,http://182.40.120.230/test-txdwk.flv.huya.com/src/1423787860-1423787860-6115122295141826560-2847699176-10057-A-0-1.m3u8

[情满四合院] 你准备好感受那份年代情感了吗？,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394575549-1394575549-5989656374756245504-2789274554-10057-A-0-1.m3u8

特种兵之火凤凰: 女特种兵也很强！,http://182.40.120.191/test-txdwk.flv.huya.com/src/1239543150714-1239543150714-11135001069078183936-2479086424884-10057-A-0-1.m3u8

许三多军营成长史,http://182.40.120.191/test-txdwk.flv.huya.com/src/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.m3u8

搞笑的一家人,http://182.40.120.171/test-txdwk.flv.huya.com/src/1394565211-1394565211-5989611973384339456-2789253878-10057-A-0-1.m3u8

天不生我李淳罡，剑道万古如长夜,http://182.40.120.183/test-txdwk.flv.huya.com/src/1388457235-1388457235-5963378416219586560-2777037926-10057-A-0-1.m3u8

商海浮沉，小染坊如何逆袭成传奇？,http://182.40.120.229/test-txdwk.flv.huya.com/src/1524439854-1524439854-6547419317649014784-3049003164-10057-A-0-1.m3u8

胡八一胖子沙漠古城找鬼洞,http://182.40.120.230/test-txdwk.flv.huya.com/src/1423782025-1423782025-6115097234007654400-2847687506-10057-A-0-1.m3u8

医馆里上演离奇案件，看逗趣师徒如何以智破局,http://182.40.120.180/test-txdwk.flv.huya.com/src/1449698185-1449698185-6226406293645557760-2847687566-10057-A-0-1.m3u8
