永不放弃,#genre#
红尘有缘.安东阳慕容晓晓,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9u7E4gUokJWWxQE.mp4
后来,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9_qv4gUo4vCgPQ.mp4
刚好遇见你,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3q6M5gUohPidmQc.mp4
风中花雨楼.任妙音,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgypLV4gUo-ZmUhwc.mp4
分手.冷漠,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwsfE4gUokp27lAQ.mp4
放狠爱.慕容晓晓肖玄,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpoLG4gUo0JOBggI.mp4
渡红尘.张碧晨,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkN-64wUorOL7mQI.mp4
丁当_野兽,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0MOm4gUo-LnKpQE.mp4
邓紫棋_喜欢你,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6uyj4QUosO5G.mp4
当爱离别时,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgstTE4gUo856frgY.mp4
单身情歌_黄晓凤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjfPW4gUo4umD3QE.mp4
错过了缘分错过你_候俊辉,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqfLW4gUogNTT1wY.mp4
崔子格老猫_老婆最大,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg29is4gUopvmF8wI.mp4
传奇_黄晓凤,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg9b62-AUomeie4gY.mp4
成龙金喜善_美丽的神话,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_tma4gUowLvk9wM.mp4
陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
唱着情歌流着泪.孟小笛祁隆,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtYHG4gUo6KjuzwE.mp4
缘分一道桥,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw4vG4gUozNe3-QM.mp4
不一样的美,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmfvL9QUolKvHtQE.mp4
我们不一样,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4Nfx9wUojcTB7Qc.mp4
一曲相思1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4oDG4gUo69_8zAQ.mp4
一生所爱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgk9aq4gUogIDbxwQ.mp4
经典电影台,http://ali.hlspull.yximgs.com/live/asdfg32522.flv
英文歌曲,#genre#
Ara,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg--_h7QUojLvmogU.mp4
PVRIS,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqfmh7QUoqNfLigE.mp4
孝敏,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2fO98AUo7-WMigc.mp4
Nightwish,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6Nf77QUo0Kngqgc.mp4
金魂-雨中歌唱,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6vC98AUooILmZw.mp4
恒星,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggMa84gUowOHVxgE.mp4
Hyuna,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtLrW4gUosLGs2gU.mp4
Jason,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt6qM5gUo8JmR4gQ.mp4
MAMAMOO,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxOrV4gUo8Oytsgc.mp4
T-ara,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyPKv4gUonPnYtwE.mp4
BP,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpeab4gUo3P3GsQY.mp4
T-ARA,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3Lqw4gUoo6LL7QU.mp4
9MUSES,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_K204wUogPqGqQY.mp4
9MUSES（GUN）,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgt6604wUowithOg.mp4
4minute_Volume,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_5Oy4gUolMCzFw.mp4
4分钟,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo7v64wUovvXL6QQ.mp4
LUNA,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgxfG98AUogN6hqgU.mp4
艾娃·麦克斯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgwv_h7QUolM7fswM.mp4
2NE1-（失踪的你）,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyee74wUowp6c1gU.mp4
Gavy-20NJ-Dont-Call,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgsu_c4gUohrr0igU.mp4
EXID,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2abB4gUohpLdxAQ.mp4
我的心会继续直播,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg6_Ka4gUo3_-YYA.mp4
泰坦尼克MV,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_uCa4gUo7Irtnwc.mp4
欧美动感DJ节奏舞曲,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
Geo,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg5avW4gUo47zhvwU.mp4
FIESTAR,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg4K_04wUo5-iTyAU.mp4
海伦娜,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-_h7QUo0LvLxwE.mp4
罗斯,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_fih7QUovpfokgI.mp4
Kantik,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAggq-W4gUouLym-QQ.mp4
BESTie-LoveOptions,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2v2n9AUoiM70nAc.mp4
BESTie-Pitapa,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0v2n9AUooNHsaQ.mp4
Dasoni-GoodBy,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgzP2n9AUoobiw7wc.mp4
GaIn;Bumkey-FxxkU216,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgiP6n9AUok5vzxgQ.mp4
ILIYANFTUSTATA,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqf6n9AUovoGuuwc.mp4
MARIA&AZIS-K,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg2-2n9AUopI7jnwM.mp4
NSYoon-Yasis,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgo-en9AUo4IPU0Ac.mp4
Playboys-Fajnajestta,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgifun9AUosMDYxgM.mp4
POWERS-HOT,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkvun9AUooMeu8wQ.mp4
SongJiEun-FalseHop,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAglfun9AUoxaC83wE.mp4
SONGJIEUN-PrettyAgeT,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgofen9AUo6tb3vAE.mp4
SunnyHill&Ha,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgnfen9AUokoulyAY.mp4
SunnyHill-OnceInSumm,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpPan9AUo26jN2gI.mp4
T-ARA-BecauseIKnow,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgn-an9AUoiM3XmQM.mp4
Zajmina&Elgi,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjvan9AUoi7aNyAQ.mp4
zum-zn,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgqven9AUoqYLY7wc.mp4
Beast,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-Pan9AUok_LE0QI.mp4
NattiNatasha-SinPi,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1veR5wUosO_wxAM.mp4
BeckyG-Mayores,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtrTW4gUous_5gQM.mp4
MaddiePoppe,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghrTW4gUojKzXlwI.mp4
MaggieLindemann-WouldI,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgytL77QUonufRmwQ.mp4
Mama!,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyNL77QUoqpOU7AM.mp4
MariahCarey-GTFO,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz_i74wUoqqig5gI.mp4
MARINA-OrangeTrees,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg0tL77QUoxsHs9gE.mp4
Mashup-Germany-TopofthePo,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-NL77QUomoC-1Ac.mp4
Meg&Dia-AmericanS,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAghLq04wUo9ZfwvgY.mp4
MichaelJackson&Ak,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgldP77QUoyIuoNw.mp4
Miranda.Lambert-Kerosene,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg89L77QUogoiRlwY.mp4
Music,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgq8DQ_QUozLf12AM.mp4
SelenaGomez&TheSc,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl5_k4wUom-bC1wc.mp4
SharonDoorson-HowYouLikeI,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
Sistar-GiveItToMe,http://15799848.s21v.faiusr.com/58/ABUIABA6GAAg-qCk4wUo2I3d5QU.mp4
Sistar,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgkoe24gUo-OW_mwQ.mp4
印度歌舞,#genre#
印度歌舞1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguOCe9wUotr-RqQU.mp4
印度歌舞2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguuCe9wUoyKfU-gI.mp4
印度歌舞3,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgl_Ce9wUo6t-WdQ.mp4
印度歌舞4,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmeCe9wUoiJmTxgc.mp4
印度歌舞5,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgj_Ce9wUoqtHxJQ.mp4
印度歌舞6,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgmuCe9wUokNHLuAQ.mp4
印度歌舞7,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgneCe9wUouKLe8Ac.mp4
印度歌舞8,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyd_e9wUoiNbEwAc.mp4
印度歌舞9,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg3N_e9wUogdbOaQ.mp4
印度歌舞10,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg1t_e9wUouM_i8wM.mp4
印度神曲A,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg56m04gUokIbBswU.mp4
印度神曲B,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg45qY9wUonJT41gc.mp4
印度神曲C,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgvZ6k4wUo0cGkhgQ.mp4
熬包相会,#genre#
熬包相会,https://vd4.bdstatic.com/mda-naure8rpxdqh3yjd/fhd/cae_h264_nowatermark_delogo/1643494595215485694/mda-naure8rpxdqh3yjd.mp4
开门红,https://vd4.bdstatic.com/mda-naumbqnuhghzwq6s/fhd/cae_h264_nowatermark_delogo/1643500121185218879/mda-naumbqnuhghzwq6s.mp4
过年了回家了,https://vd3.bdstatic.com/mda-nau39z4svszcr0x5/fhd/cae_h264_nowatermark_delogo/1643429243213785899/mda-nau39z4svszcr0x5.mp4
舞听心,https://vd3.bdstatic.com/mda-naubh8wjdxep39i7/sc/cae_h264_nowatermark_delogo/1643490560506164888/mda-naubh8wjdxep39i7.mp4
谁的眼泪,https://vd4.bdstatic.com/mda-naufwrgmxces4p9f/fhd/cae_h264_nowatermark_delogo/1643455853836270081/mda-naufwrgmxces4p9f.mp4
生再续缘,https://vd4.bdstatic.com/mda-naug0ppk86i3en54/fhd/cae_h264_nowatermark_delogo/1643495434422194671/mda-naug0ppk86i3en54.mp4
串烧,https://vd3.bdstatic.com/mda-nasei1k8rq1b9he8/fhd/cae_h264_nowatermark_delogo/1643490040666526416/mda-nasei1k8rq1b9he8.mp4
梅花赋,https://vd2.bdstatic.com/mda-nath1y1ui56k3mdz/fhd/cae_h264_nowatermark_delogo/1643372034927089032/mda-nath1y1ui56k3mdz.mp4
舞苏幕遮,https://vd2.bdstatic.com/mda-nat43c0gvyhh00cd/fhd/cae_h264_nowatermark_delogo/1643344948913015800/mda-nat43c0gvyhh00cd.mp4
天蓝蓝,https://vd3.bdstatic.com/mda-nas3kv2bgmm7nmac/fhd/cae_h264_nowatermark_delogo/1643360433272837428/mda-nas3kv2bgmm7nmac.mp4
自由飞翔,https://vd3.bdstatic.com/mda-mm6j8r2x8c8a4j85/fhd/cae_h264_nowatermark/1638896746949899198/mda-mm6j8r2x8c8a4j85.mp4
舞踏浪,https://vd4.bdstatic.com/mda-mkqg850zmagj9pdj/fhd/cae_h264_nowatermark/1637849080431291506/mda-mkqg850zmagj9pdj.mp4
小苹果,https://vd3.bdstatic.com/mda-mitf08bpicrmtdsg/fhd/cae_h264_nowatermark/1632951423145391316/mda-mitf08bpicrmtdsg.mp4
舞套马杆,https://vd4.bdstatic.com/mda-mij9ac4rfhkhaxmy/fhd/cae_h264_nowatermark/1632135381942597333/mda-mij9ac4rfhkhaxmy.mp4
一万个舍不得,https://vd3.bdstatic.com/mda-mkj5gzvhhhh1mxpd/fhd/cae_h264_nowatermark/1637381541070264456/mda-mkj5gzvhhhh1mxpd.mp4
曲剧节目,#genre#
现代曲剧--《慈母情和慈母心》合集。,http://gcw.bdcdn.shoujiduoduo.com/v/201112/274d53474cf5251ff953ce385c73cc67.mp4
河南曲剧《四郎探母》【探母一折】,http://gcw.bdcdn.shoujiduoduo.com/v/190505/a7900e9cbc6b71e46d7a1a895b103033.mp4
曲剧《李豁子说媒》,http://gcw.bdcdn.shoujiduoduo.com/v/190218/94ace5d3a1f02e68621b32b0b3477b9f.mp4
曲剧《李豁子说媒》-_超清,http://gcw.bdcdn.shoujiduoduo.com/v/190325/3635fa4901fb8f63a26cf623a9c3c549.mp4
曲剧【赵氏孤儿】全场,http://gcw.bdcdn.shoujiduoduo.com/v/190325/870b319c7c76d1454305c961de3193d7.mp4
曲剧《卷席筒》海连池、刘兰玉、马二章(79年舞台版),http://gcw.bdcdn.shoujiduoduo.com/v/190501/effda381decab3a9da4e1d8090de384a.mp4
曲剧《卷席筒》,http://gcw.bdcdn.shoujiduoduo.com/v/190527/315a044c2b9cf3a17e2b37ef09e21cd5.mp4
曲剧《桑林收子》,http://gcw.bdcdn.shoujiduoduo.com/v/190617/2282c7e70fc99fe1e7e065e32b1ab2b9.mp4
曲剧《四郎探母》,http://gcw.bdcdn.shoujiduoduo.com/v/191208/1aef74e8889ab9199f60927ac66b0885.mp4
曲剧《背靴访帅》,http://gcw.bdcdn.shoujiduoduo.com/v/200831/2d7d5874b132f83b8f6d7c2e24ee3cdf.mp4
晋剧乌龙院-李明星刘红霞,https://vdse.bdstatic.com//c5675807c30a37667fa34205a9662af6.mp4
晋剧忤逆坟-中,https://vdse.bdstatic.com//a98e29efda0bf00a810f7dc620f61d98.mp4
晋剧喜荣归-田桂兰王宝钗姬荣生石春香,https://vdse.bdstatic.com//25c961bfe8cf2b503c9cf8afa66af793.mp4
春节年欢,#genre#
1983年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5MTRfNDAzMDAxOTlfNjYyNzMxNjcwMjBfMF8z_b_Beb3bda599f76c60c463c433ca7460153.mp4
1984年,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,https://alimov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1986年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDRfNDAzMDAxOTlfNjYyNzMyNTU0OTRfMF8z_b_B24f7d19f1132fa5d7f502f8377ad5567.mp4
1987年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDhfNDAzMDAxOTlfNjYyNzMyNjMyMDNfMF8z_b_B570493ed8f7200d4013a66b2d21b2de9.mp4
1988年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTJfNDAzMDAxOTlfNjYyNzMyNjkxNjBfMF8z_b_B8c835b83a92d25bde81ba22c5cd9521e.mp4
1989年,https://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
1993年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1997年,https://txmov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
1999年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQxNTRfMF8z_b_B0b5e52bc003285ef66ec0cbb2be08556.mp4
2000年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年,https://txmov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2008年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzNTNfMF8z_b_Bd7346962e61bd7b84e11a1fa6e4616f9.mp4
2009年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年,https://txmov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2011年,https://txmov2.a.kwimgs.com/upic/2023/01/16/11/BMjAyMzAxMTYxMTA3MjFfNDAzMDAxOTlfOTM3MjcyMjA3ODhfMF8z_b_B8214200efc869dc6fcf99dad619fa4c1.mp4
2013年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2015年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2MTZfMF8z_b_B4851f43f5a2bc2871a9b0ec87294a6e7.mp4
2017年,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ2NDhfMF8z_b_B6527b0c2ce3dda1d9b3f34edd4fdb9aa.mp4
2018年,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2019年,https://txmov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2020年,https://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年,https://alimov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年,https://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
1983年,https://vd2.bdstatic.com/mda-nmgf0aiczefpbjyv/360p/h264/1671273368681637465/mda-nmgf0aiczefpbjyv.mp4
1984年,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1985年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
1987年,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1988年,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1989年,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
2020年,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4
2021年,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4
2022年,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4
