中国港澳,#genre#
河北卫视,http://121.19.134.200:808/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
湖南卫视,http://121.19.134.200:808/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
浙江卫视,http://121.19.134.200:808/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
江苏卫视,http://121.19.134.200:808/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
安徽卫视,http://121.19.134.200:808/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
东南卫视,http://121.19.134.200:808/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
北京卫视,http://121.19.134.200:808/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
天津卫视,http://121.19.134.200:808/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
辽宁卫视,http://121.19.134.200:808/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
山东卫视,http://121.19.134.200:808/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
河南卫视,http://121.19.134.200:808/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
青海卫视,http://121.19.134.200:808/tsfile/live/0140_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
内蒙古卫视,http://121.19.134.200:808/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
贵州卫视,http://121.19.134.200:808/tsfile/live/1019_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
深圳卫视,http://121.19.134.200:808/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
湖北卫视,http://121.19.134.200:808/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
东方卫视,http://121.19.134.200:808/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
重庆卫视,http://121.19.134.200:808/tsfile/live/1023_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
广东卫视,http://121.19.134.200:808/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
广西卫视,http://121.19.134.200:808/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
吉林卫视,http://121.19.134.200:808/tsfile/live/1025_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
海南卫视,http://121.19.134.200:808/tsfile/live/1026_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
宁夏卫视,http://121.19.134.200:808/tsfile/live/1029_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
新疆卫视,http://121.19.134.200:808/tsfile/live/1037_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
黑龙江卫视,http://121.19.134.200:808/tsfile/live/0111_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
西藏卫视,http://121.19.134.200:808/tsfile/live/0111_2.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
四川卫视,http://121.19.134.200:808/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
云南卫视,http://121.19.134.200:808/tsfile/live/0119_2.m3u8?key=txiptv&playlive=1&authid=0$河北联通酒店
山东卫视,http://61.156.228.12:8154/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
重庆卫视,http://61.156.228.12:8154/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
陕西卫视,http://61.156.228.12:8154/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
四川卫视,http://61.156.228.12:8154/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
河南卫视,http://61.156.228.12:8154/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
吉林卫视,http://61.156.228.12:8154/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
北京卫视,http://61.156.228.12:8154/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
江苏卫视,http://61.156.228.12:8154/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
浙江卫视,http://61.156.228.12:8154/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
湖南卫视,http://61.156.228.12:8154/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
新疆卫视,http://61.156.228.12:8154/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
内蒙古卫视,http://61.156.228.12:8154/tsfile/live/0109_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
安徽卫视,http://61.156.228.12:8154/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
湖北卫视,http://61.156.228.12:8154/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
辽宁卫视,http://61.156.228.12:8154/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
天津卫视,http://61.156.228.12:8154/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
河北卫视,http://61.156.228.12:8154/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
东方卫视,http://61.156.228.12:8154/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
山西卫视,http://61.156.228.12:8154/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
广东卫视,http://61.156.228.12:8154/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
黑龙江卫视,http://61.156.228.12:8154/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$山东联通酒店
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wssession=e5b4ef626c5980be2fbdf2e7158332927312639&wsipsercert=6f8d45434604e7d22f5b0abbc0231d01&wsmonitor=0$江西联通酒店
黑龙江卫视,http://39.135.133.173:80/wh7f454c46tw236674774_1536015720/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226327/index.m3u8?$黑龙江联通酒店
辽宁卫视,http://39.134.65.4:80/wh7f454c46tw1549112654_332518043/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225619/index.m3u8$黑龙江联通酒店
广东卫视,http://39.135.133.177:80/wh7f454c46tw1795581319_1194261384/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226248/index.m3u8?$黑龙江联通酒店
西藏卫视,http://39.134.65.72:80/wh7f454c46tw2674870774_1369414490/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225638/index.m3u8$黑龙江联通酒店
安徽卫视,http://39.135.133.181:80/wh7f454c46tw1868742531_358551099/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226391/index.m3u8?$黑龙江联通酒店
青海卫视,http://39.134.65.76:80/wh7f454c46tw3018771670_1594237566/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225628/index.m3u8$黑龙江联通酒店
河南卫视,http://39.135.133.163:80/wh7f454c46tw1927674075_1027858324/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226480/index.m3u8?$黑龙江联通酒店
云南卫视,http://39.135.133.180:80/wh7f454c46tw1995534970_1227480660/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226444/index.m3u8?$黑龙江联通酒店
吉林卫视,http://39.135.133.161:80/wh7f454c46tw2035475484_350672847/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226397/index.m3u8?$黑龙江联通酒店
延边卫视,http://39.135.133.159:80/wh7f454c46tw2631131903_1829695518/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226516/index.m3u8?$黑龙江联通酒店
天津卫视,http://39.135.135.14:80/wh7f454c46tw2183431869_601389287/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225740/index.m3u8$黑龙江联通酒店
山西卫视,http://39.134.65.8:80/wh7f454c46tw3066909229_1671157978/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225624/index.m3u8$黑龙江联通酒店
东南卫视,http://39.134.65.77:80/wh7f454c46tw2243591521_258994788/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225620/index.m3u8$黑龙江联通酒店
广西卫视,http://39.135.133.160:80/wh7f454c46tw2315245333_1437523892/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226380/index.m3u8?$黑龙江联通酒店
贵州卫视,http://39.134.65.79:80/wh7f454c46tw2342785018_1588720227/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225626/index.m3u8$黑龙江联通酒店
河北卫视,http://39.134.65.70:80/wh7f454c46tw2408451422_1767751653/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225623/index.m3u8$黑龙江联通酒店
东南卫视,http://39.135.133.170:80/wh7f454c46tw2364389302_1789027315/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226341/index.m3u8?$黑龙江联通酒店
新疆卫视,http://39.135.133.147:80/wh7f454c46tw3181238984_1116813226/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226460/index.m3u8?$黑龙江联通酒店
山东卫视,http://39.134.65.79:80/wh7f454c46tw3436487431_341613872/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225655/index.m3u8$黑龙江联通酒店
江西卫视,http://39.135.133.175:80/wh7f454c46tw2445534347_1810556241/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226344/index.m3u8?$黑龙江联通酒店
内蒙古卫视,http://39.134.65.78:80/wh7f454c46tw2737065428_1370817042/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225634/index.m3u8$黑龙江联通酒店
康巴卫视,http://39.134.65.65:80/wh7f454c46tw2805843568_1293760037/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225660/index.m3u8$黑龙江联通酒店
四川卫视,http://39.135.133.150:80/wh7f454c46tw2508666225_725539629/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226338/index.m3u8?$黑龙江联通酒店
安多卫视,http://39.134.65.78:80/wh7f454c46tw2875609537_2122932126/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225659/index.m3u8$黑龙江联通酒店
深圳卫视,http://39.135.135.44:80/wh7f454c46tw2107180814_2101585369/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225739/index.m3u8$黑龙江联通酒店
甘肃卫视,http://39.134.65.67:80/wh7f454c46tw2924315473_2125419063/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225633/index.m3u8$黑龙江联通酒店
贵州卫视,http://39.135.133.150:80/wh7f454c46tw2662058177_1170447983/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226474/index.m3u8?$黑龙江联通酒店
兵团卫视,http://39.135.133.178:80/wh7f454c46tw3550507069_1531203046/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226439/index.m3u8?$黑龙江联通酒店
延边卫视,http://39.135.133.159:80/wh7f454c46tw2631131903_1829695518/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226516/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373276965%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373276966%2cend&guardenctype=2&rts=1680348456&from=23&hms_devid=1251&online=1680348456&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
陕西卫视,http://39.134.65.2:80/wh7f454c46tw3141546647_1528198028/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225625/index.m3u8$黑龙江联通酒店
宁夏卫视,http://39.134.65.7:80/wh7f454c46tw3190574135_983791785/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225632/index.m3u8$黑龙江联通酒店
贵州卫视,http://39.135.133.150:80/wh7f454c46tw2662058177_1170447983/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226474/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275287%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275288%2cend&guardenctype=2&rts=1680348487&from=23&hms_devid=1240&online=1680348487&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
海南卫视,http://39.134.65.75:80/wh7f454c46tw3251724373_821302670/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225639/index.m3u8$黑龙江联通酒店
湖北卫视,http://39.134.65.70:80/wh7f454c46tw2033025325_101919628/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225627/index.m3u8$黑龙江联通酒店
重庆卫视,http://39.134.65.75:80/wh7f454c46tw1967149281_1598774497/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225618/index.m3u8$黑龙江联通酒店
广西卫视,http://39.135.133.160:80/wh7f454c46tw2315245333_1437523892/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226380/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373276768%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373276769%2cend&guardenctype=2&rts=1680348140&from=23&hms_devid=1244&online=1680348140&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
湖南卫视,http://39.134.65.71:80/wh7f454c46tw1199870867_1956939961/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225610/index.m3u8$黑龙江联通酒店
云南卫视,http://39.135.133.180:80/wh7f454c46tw1995534970_1227480660/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226444/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373274889%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373274890%2cend&guardenctype=2&rts=1680347820&from=23&hms_devid=1250&online=1680347820&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucu$黑龙江联通酒店
河南卫视,http://39.135.133.163:80/wh7f454c46tw1927674075_1027858324/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226480/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275317%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275318%2cend&guardenctype=2&rts=1680347752&from=23&hms_devid=1253&online=1680347752&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
吉林卫视,http://39.135.133.161:80/wh7f454c46tw2035475484_350672847/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226397/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275131%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275132%2cend&guardenctype=2&rts=1680347860&from=23&hms_devid=1244&online=1680347860&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaaagfiltn8aaaa$黑龙江联通酒店
黑龙江卫视,http://39.135.133.168:80/wh7f454c46tw3556749528_469186701/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226327/index.m3u8?$黑龙江联通酒店
安徽卫视,http://39.135.133.181:80/wh7f454c46tw1868742531_358551099/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226391/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275051%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275052%2cend&guardenctype=2&rts=1680347693&from=23&hms_devid=1250&online=1680347693&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
广东卫视,http://39.135.133.177:80/wh7f454c46tw1795581319_1194261384/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226248/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373268078%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373268079%2cend&guardenctype=2&rts=1680347620&from=23&hms_devid=1241&online=1680347620&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
江西卫视,http://39.135.133.175:80/wh7f454c46tw2445534347_1810556241/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226344/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275258%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275259%2cend&guardenctype=2&rts=1680348270&from=23&hms_devid=1252&online=1680348270&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
东南卫视,http://39.135.133.170:80/wh7f454c46tw2364389302_1789027315/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226341/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275218%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275219%2cend&guardenctype=2&rts=1680348189&from=23&hms_devid=1254&online=1680348189&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
湖南卫视,http://39.135.133.169:80/wh7f454c46tw4002185472_1067383756/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226307/index.m3u8?$黑龙江联通酒店
江苏卫视,http://39.135.133.181:80/wh7f454c46tw4070267983_322612164/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226310/index.m3u8?$黑龙江联通酒店
四川卫视,http://39.135.133.150:80/wh7f454c46tw2508666225_725539629/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226338/index.m3u8?rrsip=ottrrs.hl.chinamobile.com&zoneoffset=0&servicetype=1&icpid=88888888&limitflux=1&limitdur=1&tenantid=8601&accountinfo=%2c2713447%2c112.102.160.59%2c20230401182706%2curn%3ahuawei%3alivetv%3axtv373275205%2c2713447%2c1%2c0%2c1%2c%2c%2c2%2c%2c%2c%2c2%2c%2c373275206%2cend&guardenctype=2&rts=1680348333&from=23&hms_devid=1240&online=1680348333&vqe=3&it=h4siaaaaaaaaayspskxo9xsxzsvnyverti30y7c1vktozmnjzev3y08bsyufo8cbgugzglrqwzrrgzpzqowanlnljkbbgodvpxmjquwqtlajcgprwwzyam2kcvpemwjxxqj6elfqemjjzn5exoboymvouu5ucuagfiltn8aaaa$黑龙江联通酒店
东方卫视,http://39.135.133.174:80/wh7f454c46tw4120819765_1012470760/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226345/index.m3u8?$黑龙江联通酒店
浙江卫视,http://39.135.133.180:80/wh7f454c46tw4181215988_1505940482/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226339/index.m3u8?$黑龙江联通酒店
江苏卫视,http://39.134.65.77:80/wh7f454c46tw1423905495_25665477/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225613/index.m3u8$黑龙江联通酒店
北京卫视,http://39.135.135.11:80/wh7f454c46tw1614955021_2080436109/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225728/index.m3u8$黑龙江联通酒店
北京卫视,http://39.135.133.180:80/wh7f454c46tw4227233310_1082068757/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226450/index.m3u8?$黑龙江联通酒店
浙江卫视,http://39.134.65.71:80/wh7f454c46tw1463100067_1701166012/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225612/index.m3u8$黑龙江联通酒店
广东卫视,http://39.135.133.177:80/wh7f454c46tw4264049096_605279558/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226248/index.m3u8?$黑龙江联通酒店
上海卫视,http://39.135.135.28:80/wh7f454c46tw1673622604_110667976/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225735/index.m3u8$黑龙江联通酒店
安徽卫视,http://39.135.133.159:80/wh7f454c46tw23784281_1830959348/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226391/index.m3u8?$黑龙江联通酒店
河南卫视,http://39.135.133.163:80/wh7f454c46tw72627612_217818351/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226480/index.m3u8?$黑龙江联通酒店
吉林卫视,http://39.135.133.161:80/wh7f454c46tw129961059_1158110201/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226397/index.m3u8?$黑龙江联通酒店
天津卫视,http://39.135.133.178:80/wh7f454c46tw191670684_1375322555/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226459/index.m3u8?$黑龙江联通酒店
东南卫视,http://39.135.133.175:80/wh7f454c46tw262421777_173767635/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226341/index.m3u8?$黑龙江联通酒店
山东卫视,http://39.135.133.144:80/wh7f454c46tw309553498_1789151266/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226456/index.m3u8?$黑龙江联通酒店
江西卫视,http://39.135.133.174:80/wh7f454c46tw374927438_1077767199/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226344/index.m3u8?$黑龙江联通酒店
