💢央视,#genre#
美亚电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
电视剧,#genre#
爱情公寓,http://1.94.31.214:35455/huya/11336726
家有儿女,http://1.94.31.214:35455/huya/11352872
天龙八部,http://1.94.31.214:35455/huya/23903123
琅琊榜,http://zby.xjqxz.top/lyb/live.m3u8
雪中悍刀行,http://1.94.31.214:35455/huya/11336592
庆余年,http://1.94.31.214:35455/huya/11352960
三生三世,http://zby.xjqxz.top/sssszss/live.m3u8
甄嬛传,http://zby.xjqxz.top/live8/live.m3u8
与凤行,http://cdn.jdshipin.com:8880/huya.php?id=26355866
电视剧_开端,http://1.94.31.214:35455/huya/11342397
向风而行,http://zby.xjqxz.top/xfex/live.m3u8
警察荣誉,http://zby.xjqxz.top/live16/live.m3u8
使徒行者,http://1.94.31.214:35455/huya/23734256
延禧攻略,http://1.94.31.214:35455/huya/26355864
民兵葛二蛋,http://1.94.31.214:35455/huya/11602072
铁道游击队,http://1.94.31.214:35455/huya/11352936
勇敢的心,http://1.94.31.214:35455/huya/11602037
康熙微服私访记,http://1.94.31.214:35455/huya/11342418
楚汉骄雄,http://1.94.31.214:35455/huya/23740156
御赐小仵作,http://1.94.31.214:35455/huya/11352948
笑看风云,http://1.94.31.214:35455/huya/23865058
康熙王朝,http://1.94.31.214:35455/huya/11352940
雍正王朝,http://1.94.31.214:35455/huya/11342439
陆小凤,http://1.94.31.214:35455/huya/29808803
武林外传,http://1.94.31.214:35455/huya/21059598
芈月传,http://1.94.31.214:35455/huya/11352975
一代枭雄,http://1.94.31.214:35455/huya/11342398
如懿传,http://1.94.31.214:35455/huya/29465880
陀枪师姐,http://1.94.31.214:35455/huya/23860039
问心,http://1.94.31.214:35455/huya/11352890
风云雄霸天下,http://cdn.jdshipin.com:8880/huya.php?id=21059612
全职高手,http://1.94.31.214:35455/huya/11352901
炊事班的故事3,http://1.94.31.214:35455/huya/19524135
地下交通站,http://1.94.31.214:35455/huya/11342433
医馆笑传,http://1.94.31.214:35455/huya/11352891
杨光的快乐生活,http://1.94.31.214:35455/huya/11602085
陈情令,http://1.94.31.214:35455/huya/29465862
神医喜来乐,http://1.94.31.214:35455/huya/11601978
邻里一家亲,http://1.94.31.214:35455/huya/11342426
大宋提刑官,http://1.94.31.214:35455/huya/26355856
鹊刀门传奇,http://1.94.31.214:35455/huya/29805872
神探狄仁杰1,http://1.94.31.214:35455/huya/29528581
白鹿原,http://1.94.31.214:35455/huya/11342416
长相思,http://1.94.31.214:35455/huya/11336593
你是我的荣耀,http://1.94.31.214:35455/huya/11352920
铁齿铜牙纪晓岚,http://1.94.31.214:35455/huya/11342396
士兵突击,http://1.94.31.214:35455/huya/11342430
我的团长我的团,http://1.94.31.214:35455/huya/11352910
寻秦记,http://1.94.31.214:35455/huya/23864973
星汉灿烂·月生沧海,http://1.94.31.214:35455/huya/11336591
将夜,http://1.94.31.214:35455/huya/11352885
铁梨花,http://1.94.31.214:35455/huya/11352912
父母爱情,http://1.94.31.214:35455/huya/11602071
大染坊,http://1.94.31.214:35455/huya/11602086
长安十二时辰,http://zby.xjqxz.top/casrsc/live.m3u8
狂飙,http://zby.xjqxz.top/live9/live.m3u8
知否知否,http://zby.xjqxz.top/zfzf/live.m3u8
梦华录,http://zby.xjqxz.top/mhl/live.m3u8
云襄传,http://zby.xjqxz.top/yxz/live.m3u8
去有风的地方,http://zby.xjqxz.top/qyfddf/live.m3u8
唐朝诡事录,http://zby.xjqxz.top/tcgsl/live.m3u8
少年歌行,http://zby.xjqxz.top/sngx/live.m3u8
三体,http://zby.xjqxz.top/st/live.m3u8
女士的品格,http://zby.xjqxz.top/nsdpg/live.m3u8
大秦帝国之裂变,http://zby.xjqxz.top/dqdgzlb/live.m3u8
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
隋唐英雄,http://zby.xjqxz.top/styx/live.m3u8
电影轮播,#genre#
盗墓电影,http://1.94.31.214:35455/huya/21059552
吃米滴虫,http://124.248.69.76:26781/douyu/315457
经典喜剧片,http://1.94.31.214:35455/huya/11352894
李连杰电影,http://1.94.31.214:35455/huya/11342390
成龙电影,http://1.94.31.214:35455/huya/11342386
周星驰电影,http://1.94.31.214:35455/huya/11342412
甄子丹电影,http://1.94.31.214:35455/huya/11352935
黄渤电影,http://1.94.31.214:35455/huya/11352876
吴京电影,http://1.94.31.214:35455/huya/11602041
周润发电影,http://1.94.31.214:35455/huya/11342399
刘德华电影,http://1.94.31.214:35455/huya/11342424
沈腾电影,http://1.94.31.214:35455/huya/11601968
欢乐剧场,http://124.248.69.76:26781/douyu/74374
宇宙科幻,http://1.94.31.214:35455/huya/11342428
邵氏影院,http://124.248.69.76:26781/douyu/4246519
怡宝影院,http://www.0745daxin.art:35455/yy/1354936128
新片放映厅,http://www.0745daxin.art:35455/yy/1382749900
战场战争片,http://www.0745daxin.art:35455/yy/1354930204
经典港片,http://1.94.31.214:35455/huya/11602043
功夫影院,http://zzy789.xyz/douyu1.php?id=508118
好莱坞大片,http://zby.xjqxz.top/hlwdy1/live.m3u8
经典谍战片,http://1.94.31.214:35455/huya/21059585
怪兽电影,http://1.94.31.214:35455/huya/21059554
赵本山小品,http://www.0745daxin.art:35455/yy/1382683959
开心麻花小品,http://zzy789.xyz/douyu1.php?id=10153463
宋小宝小品,http://zzy789.xyz/douyu1.php?id=9817729
吐槽大会,http://www.0745daxin.art:35455/yy/1354936145
脱口秀大会,http://www.0745daxin.art:35455/yy/1354932379
粉丝电影4K,#genre#
经典电视剧,http://zzy789.xyz/douyu1.php?id=5261342
电影_漫威,http://cdn.jdshipin.com:8880/huya.php?id=11602034
电影_怪兽,http://cdn.jdshipin.com:8880/huya.php?id=21059577
电影_武侠,http://cdn.jdshipin.com:8880/huya.php?id=11342427
电影_警匪,http://cdn.jdshipin.com:8880/huya.php?id=11352886
电影_罪犯,http://cdn.jdshipin.com:8880/huya.php?id=11352962
电影_枪战,http://cdn.jdshipin.com:8880/huya.php?id=21059579
电影_海盗,http://cdn.jdshipin.com:8880/huya.php?id=21059595
荒野求生,http://cdn.jdshipin.com:8880/huya.php?id=24766781
电影_救援,http://cdn.jdshipin.com:8880/huya.php?id=21059594
电影_热血,http://cdn.jdshipin.com:8880/huya.php?id=11352934
电影_贺岁,http://cdn.jdshipin.com:8880/huya.php?id=11601971
电影_玄幻,http://cdn.jdshipin.com:8880/huya.php?id=11342414
电影_战争,http://cdn.jdshipin.com:8880/huya.php?id=21059592
电影_喜剧,http://cdn.jdshipin.com:8880/huya.php?id=11352877
电影_发哥,http://cdn.jdshipin.com:8880/huya.php?id=11342387
电影_王晶,http://cdn.jdshipin.com:8880/huya.php?id=11602058
电影_强森,http://cdn.jdshipin.com:8880/huya.php?id=21059581
电影_洪金宝,http://cdn.jdshipin.com:8880/huya.php?id=11279251
电影_梁家辉,http://cdn.jdshipin.com:8880/huya.php?id=11342429
电影_斯坦森,http://cdn.jdshipin.com:8880/huya.php?id=21059588
电影_八点档,http://cdn.jdshipin.com:8880/huya.php?id=880261
电影_贺岁片,http://cdn.jdshipin.com:8880/huya.php?id=11601986
电影_功夫片,http://cdn.jdshipin.com:8880/huya.php?id=11352941
电影_黑帮片,http://cdn.jdshipin.com:8880/huya.php?id=11336719
电影_灾难片,http://cdn.jdshipin.com:8880/huya.php?id=11602075
电影_谍战片,http://cdn.jdshipin.com:8880/huya.php?id=21059587
电影_战争片,http://cdn.jdshipin.com:8880/huya.php?id=21059574
电影_犯罪片,http://cdn.jdshipin.com:8880/huya.php?id=11352974
电影_古装片,http://cdn.jdshipin.com:8880/huya.php?id=11336590
电影_动作电影,http://cdn.jdshipin.com:8880/huya.php?id=11602077
电影_搞笑喜剧,http://cdn.jdshipin.com:8880/huya.php?id=11342423
电影_喜剧专场,http://cdn.jdshipin.com:8880/huya.php?id=11602044
电影_国产悬疑,http://cdn.jdshipin.com:8880/huya.php?id=11342395
电影_快意江湖,http://cdn.jdshipin.com:8880/huya.php?id=11342435
电影_黑帮斗争,http://cdn.jdshipin.com:8880/huya.php?id=11342419
电影_女神系列,http://cdn.jdshipin.com:8880/huya.php?id=11336571
电影_许氏三杰,http://cdn.jdshipin.com:8880/huya.php?id=11602033
电影_经典港片,http://cdn.jdshipin.com:8880/huya.php?id=11352965
电影_镖行天下,http://cdn.jdshipin.com:8880/huya.php?id=11352969
电影_喜乐影院,http://cdn.jdshipin.com:8880/huya.php?id=21059580
电影_蘑菇影厅,http://cdn.jdshipin.com:8880/huya.php?id=11601981
电影_变形金刚,http://cdn.jdshipin.com:8880/huya.php?id=21059596
搞笑_陈翔六点半,http://cdn.jdshipin.com:8880/huya.php?id=11274154
解说_电影狂人,http://cdn.jdshipin.com:8880/huya.php?id=18715610
解说_小川侃电影,http://cdn.jdshipin.com:8880/huya.php?id=15870999
解说_阿良说剧,http://cdn.jdshipin.com:8880/huya.php?id=20488841
解说_鱼丸电影,http://cdn.jdshipin.com:8880/huya.php?id=16615910
解说_扁豆看电影,http://cdn.jdshipin.com:8880/huya.php?id=16028551
解说_科幻梦工场,http://cdn.jdshipin.com:8880/huya.php?id=15152155
解说_越哥说电影,http://cdn.jdshipin.com:8880/huya.php?id=15894162
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
YY轮播1,http://www.0745daxin.art:35455/yy/1382736813
YY轮播3,http://www.0745daxin.art:35455/yy/1382745184
虎牙轮播1,http://1.94.31.214:35455/huya/11352884
虎牙轮播2,http://1.94.31.214:35455/huya/11601960
虎牙轮播3,http://cdn.jdshipin.com:8880/huya.php?id=11352963
斗鱼轮播1,http://124.248.69.76:26781/douyu/2793084
斗鱼轮播4,http://zzy789.xyz/douyu1.php?id=2436390
专题电影轮播,#genre#
猫和老鼠_动画,http://1.94.31.214:35455/huya/11352879
来看修牛蹄,http://www.0745daxin.art:35455/yy/1382749887
神雕侠侣,http://1.94.31.214:35455/huya/23865171
天龙八部,http://www.0745daxin.art:35455/yy/1351814644
神雕侠侣,http://www.0745daxin.art:35455/yy/1351762426
亮剑,http://1.94.31.214:35455/huya/30080238
雪豹,http://cdn.jdshipin.com:8880/huya.php?id=29580970
水浒传,http://1.94.31.214:35455/huya/11342384
水浒传新版,http://zby.xjqxz.top/shz/live.m3u8
红楼梦,http://www.0745daxin.art:35455/yy/1382745084
西游记,http://www.0745daxin.art:35455/yy/1353392400
三国演义（94版）,http://1.94.31.214:35455/huya/11602081
新三国演义,http://1.94.31.214:35455/huya/11352944
007全集,http://zby.xjqxz.top/live5/live.m3u8
粤剧白蛇传情,http://cdn.jdshipin.com:8880/huya.php?id=19743437
国语译制电影,http://lxajh.top/tv/douyu.php?id=2436390
美剧解说,http://lxajh.top/tv/douyu.php?id=9643264
科幻Fans,http://lxajh.top/tv/douyu.php?id=3508304
科幻解说,http://lxajh.top/tv/douyu.php?id=9338839
脱口秀大会肆,http://cdn.jdshipin.com:8880/huya.php?id=30080243
脱口秀大会伍,http://cdn.jdshipin.com:8880/huya.php?id=11352875
粤语综艺,http://lxajh.top/tv/douyu.php?id=7919720
粤语星爷电影,http://1.94.31.214:35455/huya/11336587
粤语版电影一,http://lxajh.top/tv/douyu.php?id=5033502
经典港剧,http://lxajh.top/tv/douyu.php?id=9548850
恐怖电影,#genre#
蛊1981,https://v.cdnlz19.com/20240528/35190_60f24664/index.m3u8
笔仙怪谈,https://v.cdnlz19.com/20240528/34940_5071aa1f/index.m3u8
笔仙大战贞子2,https://v.cdnlz19.com/20240528/34941_6e16bb95/index.m3u8
笔仙大战贞子,https://v.cdnlz19.com/20240528/34938_b3f1c6ba/index.m3u8
阴阳界1974,https://v.cdnlz19.com/20240423/30922_846a2982/index.m3u8
丧尸李志2,https://v.cdnlz19.com/20240417/27788_8a8753f5/index.m3u8
丧尸李志,https://v.cdnlz19.com/20240417/27787_d58690e4/index.m3u8
三头魔王,https://v.cdnlz19.com/20240410/26921_3ff3d22b/index.m3u8
猛鬼入侵黑社会,https://v.cdnlz19.com/20240410/26916_a792b2eb/index.m3u8
猛鬼迫人,https://v.cdnlz17.com/20231014/29613_c8b2cf27/index.m3u8
猛鬼诺言,https://v.cdnlz17.com/20231014/29614_b8fa41e5/index.m3u8
猛鬼出笼2艳鬼发狂,https://v.cdnlz17.com/20231014/29612_423934b5/index.m3u8
猛鬼出笼,https://v.cdnlz17.com/20231014/29615_8c3ea444/index.m3u8
美人鱼旅馆（意大利）,https://v.cdnlz17.com/20231014/29611_5e3ac67a/index.m3u8
美国哥特（英国）,https://v.cdnlz17.com/20231014/29608_21156158/index.m3u8
灵幻小姐,https://v.cdnlz17.com/20231014/29610_227f619f/index.m3u8
恐怖异人馆（美国）,https://v.cdnlz17.com/20231014/29604_78ffdaf0/index.m3u8
鬼域2006,https://v.cdnlz17.com/20231014/29603_a8c8d528/index.m3u8
隔世鬼奸情,https://v.cdnlz17.com/20231014/29600_a00ca854/index.m3u8
夺魄勾魂,https://v.cdnlz17.com/20231014/29596_55260bbe/index.m3u8
穿梭玉女降,https://v.cdnlz17.com/20231014/29597_8d3da44f/index.m3u8
半暹降,https://v.cdnlz17.com/20231014/29593_f9bd07d8/index.m3u8
霸王花之捉鬼女天师,https://v.cdnlz17.com/20231014/29592_62f327c5/index.m3u8
猛鬼山坟2,https://v.cdnlz17.com/20231012/29397_fff1a89c/index.m3u8
猛鬼山坟,https://v.cdnlz17.com/20231012/29398_6c0a6895/index.m3u8
猛鬼霸王花,https://vip.lz-cdn17.com/20230829/25524_d96cc5b4/index.m3u8
冷眼杀机1982（台湾）,https://vip1.lz-cdn1.com/20230809/21714_732986a0/index.m3u8
猛鬼食人胎1998,https://vip1.lz-cdn1.com/20230808/21700_a6c58e51/index.m3u8
茅山学堂1986,https://vip1.lz-cdn1.com/20230808/21699_2413bbe5/index.m3u8
捉鬼有限公司,https://vip.lz-cdn17.com/20230612/15599_57ff6b50/index.m3u8
阴阳路20：降头,https://vip.lz-cdn17.com/20230502/10611_0198819c/index.m3u8
阴阳路19：我对眼见到嘢,https://vip.lz-cdn17.com/20230502/10606_3d696f82/index.m3u8
阴阳路18：鬼上身,https://vip.lz-cdn17.com/20230502/10608_56160946/index.m3u8
阴阳路18：鬼上身,https://vip.lz-cdn17.com/20230502/10607_6057a9bc/index.m3u8
阴阳路17：监房有鬼,https://vip.lz-cdn17.com/20230502/10605_643136cc/index.m3u8
阴阳路16：回到武侠时代,https://vip.lz-cdn17.com/20230502/10600_84e3c144/index.m3u8
阴阳路15：客似魂来,https://vip.lz-cdn17.com/20230502/10602_95946071/index.m3u8
阴阳路4与鬼同行,https://vip1.lz-cdn1.com/20220522/6355_f18c186b/index.m3u8
阴阳路,https://vip.lzcdn2.com/20220407/2598_856f5c1d/index.m3u8
目露凶光,https://vip.lzcdn2.com/20220523/7363_32a12d65/index.m3u8
追凶二十年,https://vip1.lz-cdn1.com/20220522/6368_2344f2d9/index.m3u8
夜半一点钟,https://vip1.lz-cdn1.com/20220522/6353_43a8c495/index.m3u8
七月又十四之信不信由你,https://vip1.lz-cdn1.com/20220522/6336_1958e9bd/index.m3u8
假戏真作,https://vip.lzcdn2.com/20220509/5914_6c33df67/index.m3u8
古窑迷踪,https://vip.lzcdn2.com/20220509/5905_2a6429ec/index.m3u8
猛鬼夜惊魂（美国）,https://vip1.lz-cdn1.com/20220508/4805_367a2377/index.m3u8
惊魂七夜,https://vip.lzcdn2.com/20220505/5599_586a2fb3/index.m3u8
画室惊魂,https://vip.lzcdn2.com/20220505/5597_c271889f/index.m3u8
阴阳眼之瞳灵公馆,https://vip.lzcdn2.com/20220505/5582_2ec9cb72/index.m3u8
诡异酒楼,https://vip.lzcdn2.com/20220505/5580_f8fd94b9/index.m3u8
诡眼2017,https://vip.lzcdn2.com/20220505/5576_aa3eedad/index.m3u8
细思极恐,https://vip.lzcdn2.com/20220505/5558_a973f48a/index.m3u8
午夜整容室,https://vip.lzcdn2.com/20220505/5553_9d7cfada/index.m3u8
午夜废墟,https://vip.lzcdn2.com/20220505/5550_7beff45b/index.m3u8
恶夜飞魔（美国）,https://vip.lzcdn2.com/20220504/5453_47ec9a55/index.m3u8
惊悚小说,https://vip1.lz-cdn1.com/20220504/4461_6b87a668/index.m3u8
墨玉太极,https://vip1.lz-cdn1.com/20220504/4480_5cf24e75/index.m3u8
腐尸2015（美国）,https://vip1.lz-cdn1.com/20220504/4369_90d6717f/index.m3u8
荒野加油站,https://vip.lzcdn2.com/20220503/5295_fd929541/index.m3u8
小丑下地狱（美国）,https://vip1.lz-cdn1.com/20220502/4081_6ecdec7e/index.m3u8
短  剧,#genre#
都市药王医仙（61集）,https://vd4.bdstatic.com/mda-pe9p7t88g3zwkn0w/sc/cae_h264/1683812630561498452/mda-pe9p7t88g3zwkn0w.mp4
功夫医圣（80集）,https://vd2.bdstatic.com/mda-pe9qn6dabh5ppc6w/720p/h264/1683740514742579726/mda-pe9qn6dabh5ppc6w.mp4
古董风云（50集）,https://vd2.bdstatic.com/mda-pe9r3itz1thdrm9i/sc/cae_h264/1683796097451505310/mda-pe9r3itz1thdrm9i.mp4
庄少得罪妻难逃,https://vd4.bdstatic.com/mda-pidasrh5mj9ikfaf/sc/cae_h264/1694741687600700555/mda-pidasrh5mj9ikfaf.mp4
公主大人请赎罪,https://vd4.bdstatic.com/mda-pidaps9q6cr1f6yj/sc/cae_h264/1694741205249538787/mda-pidaps9q6cr1f6yj.mp4
逆袭1990,https://vd3.bdstatic.com/mda-pic27fqea6gxshu3/sc/cae_h264/1694576577838370273/mda-pic27fqea6gxshu3.mp4
总裁老公身边的真假千金,https://vd4.bdstatic.com/mda-piaru4rz4ea5d3jr/sc/cae_h264/1694527130409630365/mda-piaru4rz4ea5d3jr.mp4
豪门战尊,https://vd4.bdstatic.com/mda-pi947rkiaa76hy2m/sc/cae_h264/1694346919481540355/mda-pi947rkiaa76hy2m.mp4
我的老婆是特工,https://vd3.bdstatic.com/mda-pi8hginfpu0srhru/720p/h264/1694269051746088241/mda-pi8hginfpu0srhru.mp4
顾少你的老婆找到了,https://vd3.bdstatic.com/mda-pi72zwkq28kxci62/sc/cae_h264/1694217756500480165/mda-pi72zwkq28kxci62.mp4
魔幻手机之重回2003,https://vd3.bdstatic.com/mda-pi72kjkh3bibqvfc/sc/cae_h264/1694215643936724842/mda-pi72kjkh3bibqvfc.mp4
离婚后冷爷他知错了,https://vd3.bdstatic.com/mda-pi6scbgcwrd7r2zr/sc/cae_h264/1694210199261123829/mda-pi6scbgcwrd7r2zr.mp4
迟来的心动,https://vd3.bdstatic.com/mda-pi5r0s19mnefdk88/sc/cae_h264/1694074495316287456/mda-pi5r0s19mnefdk88.mp4
美女校花的风水大师(40集),https://txmov2.a.kwimgs.com/bs3/video-hls/5258797093473252232_hlsb.m3u8
狂飙风暴(88集),https://vd4.bdstatic.com/mda-pe9mfch4kg5gyf3s/sc/cae_h264/1683788994589438440/mda-pe9mfch4kg5gyf3s.mp4
我有神仙微信群(81集),https://txmov2.a.kwimgs.com/bs3/video-hls/5189272774546429629_hlsb.m3u8
重生到卖女儿那天,https://vd4.bdstatic.com/mda-pd58y1bca4eqwdy1/sc/cae_h264/1680765030478096611/mda-pd58y1bca4eqwdy1.mp4
双面狂少(83集),https://vd3.bdstatic.com/mda-pefcbtfwri86zgq2/sc/cae_h264/1684371888342144388/mda-pefcbtfwri86zgq2.mp4
仙武帝尊(78集),https://vd3.bdstatic.com/mda-pejcehn295ndg53i/720p/h264/1684573445328231835/mda-pejcehn295ndg53i.mp4
天才萌宝傲娇妻,https://vd3.bdstatic.com/mda-pg54prq7iief96za/cae_h264/1688647056830051477/mda-pg54prq7iief96za.mp4
本宫要你好看,https://vd3.bdstatic.com/mda-pg54pjtymbbskr6x/360p/h264/1688615253650776568/mda-pg54pjtymbbskr6x.mp4
逍遥阎君,https://vd3.bdstatic.com/mda-pg54ph80hs9v9urb/360p/h264/1688615178175086103/mda-pg54ph80hs9v9urb.mp4
总裁夫人竟是全能大佬,https://vd3.bdstatic.com/mda-pg54p6y22e6qpgve/cae_h264/1688645365941237291/mda-pg54p6y22e6qpgve.mp4
音乐畅听,#genre#
黑糖音乐厅,http://zzy789.xyz/douyu1.php?id=9560563
小琼音乐厅,http://zzy789.xyz/douyu1.php?id=8666210
粤曲轮播,http://zzy789.xyz/douyu1.php?id=4728410
老郑音乐厅,http://zzy789.xyz/douyu1.php?id=8666143
周董轮播,http://zzy789.xyz/douyu1.php?id=7537296
奕迅轮播,http://1.94.31.214:35455/huya/21241843
催眠轮播,http://1.94.31.214:35455/huya/21241811
民歌音乐,http://1.94.31.214:35455/huya/22970983
喵喵音乐台,http://124.248.69.76:26781/douyu/9568091
韩国女团,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239880949246.mp4
韩流入侵,https://vd3.bdstatic.com/mda-mknba5i60je0d2dn/sc/cae_h264/1637654844357830568/mda-mknba5i60je0d2dn.mp4
劲爆DJ,https://vd3.bdstatic.com/mda-mkp88kxv6r8y73k9/sc/cae_h264/1637733263867775329/mda-mkp88kxv6r8y73k9.mp4
伤感DJ,https://vd2.bdstatic.com/mda-mhq92a7nafrh8dma/1080p/cae_h264/1629977686796490849/mda-mhq92a7nafrh8dma.mp4
车载DJ,https://vd3.bdstatic.com/mda-mhqekuegbh6112js/1080p/cae_h264/1629891559415737083/mda-mhqekuegbh6112js.mp4
精选DJ,https://vd3.bdstatic.com/mda-mm68drt808w1nins/720p/h264/1638861890075163680/mda-mm68drt808w1nins.mp4
新歌推荐,https://vd3.bdstatic.com/mda-mkm49f32vcaf16y0/sc/cae_h264/1637551531193286304/mda-mkm49f32vcaf16y0.mp4
极致烟嗓,https://vdse.bdstatic.com//e668900af1d683c1f8762c1184d516d3.mp4
网络神曲,https://vd3.bdstatic.com/mda-nck3tqzgjvj076vc/sc/cae_h264_delogo/1647833645083560959/mda-nck3tqzgjvj076vc.mp4
伤感情歌,https://cdn15.yzzy-dy-cdn.com/20230819/24082_0ba0428b/index.m3u8
网络大神,https://vdse.bdstatic.com//80e0473f97055cec1c9c76c1c7e5498a.mp4
异域风情,http://em.21dtv.com/songs/60025784.mkv
粤语歌串烧,https://vd3.bdstatic.com/mda-maqxxg1hrznsdf1a/v1-cae/1080p/mda-maqxxg1hrznsdf1a.mp4
经典歌曲,https://vd3.bdstatic.com/mda-mkq6zqsvfa164i4i/sc/cae_h264/1637829051855604521/mda-mkq6zqsvfa164i4i.mp4
抖音热歌,https://vd4.bdstatic.com/mda-mh3ei4sg2jypty79/1080p/cae_h264/1628072927342489970/mda-mh3ei4sg2jypty79.mp4
奥斯卡经典,http://em.21dtv.com/songs/60062759.mkv
CCTV音乐合集,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4
动感超人,https://vdse.bdstatic.com//6d39df48360bdb12f73800397c4a6c02.mp4
2022DJ串烧,https://vdse.bdstatic.com//b68123a666cce39e7413da912e3675a3.mp4
2021DJ串烧,https://vdse.bdstatic.com//cd396057d1fbcb12f0600d38a16effbc.mp4
DJ情歌《爱情迷了路》,https://vd4.bdstatic.com/mda-mdbrb7fns70avrmt/1080p/cae_h264/1618222287/mda-mdbrb7fns70avrmt.mp4
DJ版《原谅你的谎》,https://vd4.bdstatic.com/mda-mhacxx5vhr2we882/1080p/cae_h264/1628673933350116053/mda-mhacxx5vhr2we882.mp4
DJ版《无味》,https://vd3.bdstatic.com/mda-mgqiagirsmmpuarm/1080p/cae_h264/1627218846577884242/mda-mgqiagirsmmpuarm.mp4
DJ版《蜜雪冰城》,https://vd3.bdstatic.com/mda-mhbae2pwwxhyxjcz/1080p/cae_h264/1628767594518574030/mda-mhbae2pwwxhyxjcz.mp4
DJ版《爱不得忘不舍》,https://vd3.bdstatic.com/mda-mh8j8egnj8idbvd8/1080p/cae_h264/1629367979662473678/mda-mh8j8egnj8idbvd8.mp4
DJ《我们不再是从前》,https://vd2.bdstatic.com/mda-mhne550wq5m66zvj/1080p/cae_h264/1629803514331462220/mda-mhne550wq5m66zvj.mp4
花都开了你来不来,https://vd3.bdstatic.com/mda-mm49pxqfvevcqbx4/sc/cae_h264/1638687905397245214/mda-mm49pxqfvevcqbx4.mp4
芒种,https://vd3.bdstatic.com/mda-kat1tr4ka5st965k/hd/mda-kat1tr4ka5st965k.mp4?pd=20
伤了心的女人怎么了,http://em.21dtv.com/songs/60144997.mkv
