欣赏频道,#genre#
南方购物梅州,http://1b6467f415.iok.la:9931/tsfile/live/1127_1.m3u8
北京电信,#genre#
CCTV-01北电,http://115.171.80.152:1688/udp/225.1.8.1:8008
CCTV-02北电,http://115.171.80.152:1688/udp/225.1.8.2:8084
CCTV-03北电,http://115.171.80.152:1688/udp/225.1.8.88:8000
CCTV-04北电,http://115.171.80.152:1688/udp/225.1.8.4:8092
CCTV-05北电,http://115.171.80.152:1688/udp/225.1.8.89:8000
CCTV-5+北电,http://115.171.80.152:1688/udp/225.1.8.20:8004
CCTV-06北电,http://115.171.80.152:1688/udp/225.1.8.84:8000
CCTV-07北电,http://115.171.80.152:1688/udp/225.1.8.7:8104
CCTV-08北电,http://115.171.80.152:1688/udp/225.1.8.85:8000
CCTV-09北电,http://115.171.80.152:1688/udp/225.1.8.9:8112
CCTV-10北电,http://115.171.80.152:1688/udp/225.1.8.10:8116
CCTV-11北电,http://115.171.80.152:1688/udp/225.1.8.73:8120
CCTV-12北电,http://115.171.80.152:1688/udp/225.1.8.12:8124
CCTV-13北电,http://115.171.80.152:1688/udp/225.1.8.168:8130
CCTV-14北电,http://115.171.80.152:1688/udp/225.1.8.14:8132
CCTV-15北电,http://115.171.80.152:1688/udp/225.1.8.74:8136
CCTV-17北电,http://115.171.80.152:1688/udp/225.1.8.17:8144
CETV-01北电,http://115.171.80.152:1688/udp/225.1.8.32:8152
北京卫视北电,http://115.171.80.152:1688/udp/225.1.8.21:8002
北京文艺北电,http://115.171.80.152:1688/udp/225.1.8.22:8002
北京科教北电,http://115.171.80.152:1688/udp/225.1.8.105:8002
北京影视北电,http://115.171.80.152:1688/udp/225.1.8.82:8000
北京财经北电,http://115.171.80.152:1688/udp/225.1.8.106:8002
北京纪实北电,http://115.171.80.152:1688/udp/225.1.8.23:8002
北京生活北电,http://115.171.80.152:1688/udp/225.1.8.108:8002
北京青年北电,http://115.171.80.152:1688/udp/225.1.8.118:8002
北京新闻北电,http://115.171.80.152:1688/udp/225.1.8.83:8000
北京卡酷北电,http://115.171.80.152:1688/udp/225.1.8.35:8000
北京纪实北电,http://115.171.80.152:1688/udp/225.1.8.120:8002
北京纪实北电,http://115.171.80.152:1688/udp/225.1.8.164:8002
房山频道北电,http://115.171.80.152:1688/udp/225.1.8.68:8002
朝阳融媒北电,http://115.171.80.152:1688/udp/225.1.8.69:8002
密云频道北电,http://115.171.80.152:1688/udp/225.1.8.75:8002
湖南卫视北电,http://115.171.80.152:1688/udp/225.1.8.41:8012
黑龙江视北电,http://115.171.80.152:1688/udp/225.1.8.42:8016
深圳卫视北电,http://115.171.80.152:1688/udp/225.1.8.43:8020
江苏卫视北电,http://115.171.80.152:1688/udp/225.1.8.44:8028
东方卫视北电,http://115.171.80.152:1688/udp/225.1.8.45:8032
浙江卫视北电,http://115.171.80.152:1688/udp/225.1.8.46:8036
湖北卫视北电,http://115.171.80.152:1688/udp/225.1.8.47:8044
天津卫视北电,http://115.171.80.152:1688/udp/225.1.8.48:8044
广东卫视北电,http://115.171.80.152:1688/udp/225.1.8.49:8048
山东卫视北电,http://115.171.80.152:1688/udp/225.1.8.50:8052
辽宁卫视北电,http://115.171.80.152:1688/udp/225.1.8.51:8056
安徽卫视北电,http://115.171.80.152:1688/udp/225.1.8.52:8064
河北卫视北电,http://115.171.80.152:1688/udp/225.1.8.76:8002
贵州卫视北电,http://115.171.80.152:1688/udp/225.1.8.77:8076
东南卫视北电,http://115.171.80.152:1688/udp/225.1.8.79:8148
江西卫视北电,http://115.171.80.152:1688/udp/225.1.8.171:8166
重庆卫视北电,http://115.171.80.152:1688/udp/225.1.8.172:8162
金鹰纪实北电,http://115.171.80.152:1688/udp/225.1.8.31:8156
纪实人文北电,http://115.171.80.152:1688/udp/225.1.8.53:8060
快乐垂钓北电,http://115.171.80.152:1688/udp/225.1.8.71:8002
茶频道综北电,http://115.171.80.152:1688/udp/225.1.8.72:8002
每日影院北电,http://115.171.80.152:1688/udp/225.1.8.97:8002
幸福剧场北电,http://115.171.80.152:1688/udp/225.1.8.98:8002
幸福娱乐北电,http://115.171.80.152:1688/udp/225.1.8.99:8002
风尚生活北电,http://115.171.80.152:1688/udp/225.1.8.103:8002
国足协杯北电,http://115.171.80.152:1688/udp/225.1.8.40:8184
体育赛事北电,http://115.171.80.152:1688/udp/225.1.8.81:8176
爱上—4K北电,http://115.171.80.152:1688/udp/225.1.8.80:2000
北淘精彩北电,http://115.171.80.152:1688/udp/225.1.8.33:8002
北淘baby北电,http://115.171.80.152:1688/udp/225.1.8.36:8002
北淘剧场北电,http://115.171.80.152:1688/udp/225.1.8.37:8002
北淘电影北电,http://115.171.80.152:1688/udp/225.1.8.38:8002
北淘娱乐北电,http://115.171.80.152:1688/udp/225.1.8.61:8002
北萌宠Tv北电,http://115.171.80.152:1688/udp/225.1.8.63:8002
北京IP4K北电,http://115.171.80.152:1688/udp/225.1.8.211:8002
熊猫频道北电,http://115.171.80.152:1688/udp/225.1.8.210:8068
健康频道北电,http://115.171.80.152:1688/udp/225.1.8.39:8002
聚鲨环球北电,http://115.171.80.152:1688/udp/225.1.8.58:8002
聚鲨北京北电,http://115.171.80.152:1688/udp/225.1.8.59:8002
聚鲨健康北电,http://115.171.80.152:1688/udp/225.1.8.60:8002
聚鲨生活北电,http://115.171.80.152:1688/udp/225.1.8.62:8002
聚鲨国际北电,http://115.171.80.152:1688/udp/225.1.8.66:8002
CCTV01-北电,http://115.171.80.152:1688/udp/225.1.8.101:8080
CCTV02-北电,http://115.171.80.152:1688/udp/225.1.8.102:8004
CCTV03-北电,http://115.171.80.152:1688/udp/225.1.8.92:8000
CCTV04-北电,http://115.171.80.152:1688/udp/225.1.8.104:8216
CCTV05-北电,http://115.171.80.152:1688/udp/225.1.8.93:8000
CCTV06-北电,http://115.171.80.152:1688/udp/225.1.8.90:8000
CCTV07-北电,http://115.171.80.152:1688/udp/225.1.8.107:8024
CCTV08-北电,http://115.171.80.152:1688/udp/225.1.8.91:8000
CCTV09-北电,http://115.171.80.152:1688/udp/225.1.8.109:8032
CCTV10-北电,http://115.171.80.152:1688/udp/225.1.8.110:8228
CCTV11-北电,http://115.171.80.152:1688/udp/225.1.8.111:8040
CCTV12-北电,http://115.171.80.152:1688/udp/225.1.8.112:8232
CCTV13-北电,http://115.171.80.152:1688/udp/225.1.8.113:8264
CCTV14-北电,http://115.171.80.152:1688/udp/225.1.8.114:8236
CCTV15-北电,http://115.171.80.152:1688/udp/225.1.8.115:8052
CCTV17-北电,http://115.171.80.152:1688/udp/225.1.8.117:8064
CGTN英-北电,http://115.171.80.152:1688/udp/225.1.8.116:8056
CETV01-北电,http://115.171.80.152:1688/udp/225.1.8.169:4120
CETV02-北电,http://115.171.80.152:1688/udp/225.1.8.193:4120
CETV03-北电,http://115.171.80.152:1688/udp/225.1.8.194:4120
CETV04-北电,http://115.171.80.152:1688/udp/225.1.8.195:4120
北京卫视北电,http://115.171.80.152:1688/udp/225.1.8.121:8002
北京文艺北电,http://115.171.80.152:1688/udp/225.1.8.122:8002
北京科教北电,http://115.171.80.152:1688/udp/225.1.8.123:8002
北京影视北电,http://115.171.80.152:1688/udp/225.1.8.124:8002
北京财经北电,http://115.171.80.152:1688/udp/225.1.8.125:8002
北京冬奥北电,http://115.171.80.152:1688/udp/225.1.8.126:8002
北京生活北电,http://115.171.80.152:1688/udp/225.1.8.127:8002
北京青年北电,http://115.171.80.152:1688/udp/225.1.8.128:8002
北京新闻北电,http://115.171.80.152:1688/udp/225.1.8.129:8002
北京卡酷北电,http://115.171.80.152:1688/udp/225.1.8.130:8002
北京国际北电,http://115.171.80.152:1688/udp/225.1.8.131:8002
湖南卫视北电,http://115.171.80.152:1688/udp/225.1.8.132:8064
浙江卫视北电,http://115.171.80.152:1688/udp/225.1.8.133:8284
江苏卫视北电,http://115.171.80.152:1688/udp/225.1.8.134:8276
安徽卫视北电,http://115.171.80.152:1688/udp/225.1.8.135:8272
天津卫视北电,http://115.171.80.152:1688/udp/225.1.8.136:8144
辽宁卫视北电,http://115.171.80.152:1688/udp/225.1.8.137:8116
山东卫视北电,http://115.171.80.152:1688/udp/225.1.8.138:8148
云南卫视北电,http://115.171.80.152:1688/udp/225.1.8.139:8108
河南卫视北电,http://115.171.80.152:1688/udp/225.1.8.140:8128
黑龙江视北电,http://115.171.80.152:1688/udp/225.1.8.141:8196
四川卫视北电,http://115.171.80.152:1688/udp/225.1.8.142:8288
江西卫视北电,http://115.171.80.152:1688/udp/225.1.8.143:8280
贵州卫视北电,http://115.171.80.152:1688/udp/225.1.8.144:8120
深圳卫视北电,http://115.171.80.152:1688/udp/225.1.8.145:9244
湖北卫视北电,http://115.171.80.152:1688/udp/225.1.8.146:8136
东方卫视北电,http://115.171.80.152:1688/udp/225.1.8.147:8192
重庆卫视北电,http://115.171.80.152:1688/udp/225.1.8.148:8296
东南卫视北电,http://115.171.80.152:1688/udp/225.1.8.149:8112
河北卫视北电,http://115.171.80.152:1688/udp/225.1.8.150:8292
广东卫视北电,http://115.171.80.152:1688/udp/225.1.8.151:8132
南方卫视北电,http://115.171.80.152:1688/udp/225.1.8.225:5008
广西卫视北电,http://115.171.80.152:1688/udp/225.1.8.152:8300
吉林卫视北电,http://115.171.80.152:1688/udp/225.1.8.153:8200
陕西卫视北电,http://115.171.80.152:1688/udp/225.1.8.154:8140
山西卫视北电,http://115.171.80.152:1688/udp/225.1.8.155:8172
内蒙古视北电,http://115.171.80.152:1688/udp/225.1.8.156:8176
青海卫视北电,http://115.171.80.152:1688/udp/225.1.8.157:8184
海南卫视北电,http://115.171.80.152:1688/udp/225.1.8.158:8304
宁夏卫视北电,http://115.171.80.152:1688/udp/225.1.8.159:8124
西藏卫视北电,http://115.171.80.152:1688/udp/225.1.8.160:8164
新疆卫视北电,http://115.171.80.152:1688/udp/225.1.8.161:8160
甘肃卫视北电,http://115.171.80.152:1688/udp/225.1.8.162:8188
厦门卫视北电,http://115.171.80.152:1688/udp/225.1.8.166:4120
兵团卫视北电,http://115.171.80.152:1688/udp/225.1.8.167:4120
山东教育北电,http://115.171.80.152:1688/udp/225.1.8.190:4120
三沙卫视北电,http://115.171.80.152:1688/udp/225.1.8.78:4120
金鹰卡通北电,http://115.171.80.152:1688/udp/225.1.8.163:9252
财富天下北电,http://115.171.80.152:1688/udp/225.1.8.165:9136
嘉佳卡通北电,http://115.171.80.152:1688/udp/225.1.8.170:9268
收视指南北电,http://115.171.80.152:1688/udp/225.1.8.201:8012
热播剧场北电,http://115.171.80.152:1688/udp/225.1.8.202:9020
经典电影北电,http://115.171.80.152:1688/udp/225.1.8.203:9024
魅力时尚北电,http://115.171.80.152:1688/udp/225.1.8.204:9012
少儿动画北电,http://115.171.80.152:1688/udp/225.1.8.207:9000
城市剧场北电,http://115.171.80.152:1688/udp/225.1.8.227:4120
军旅剧场北电,http://115.171.80.152:1688/udp/225.1.8.228:4120
古装剧场北电,http://115.171.80.152:1688/udp/225.1.8.229:4120
音乐现场北电,http://115.171.80.152:1688/udp/225.1.8.230:4120
地理频道北电,http://115.171.80.152:1688/udp/225.1.8.231:4120
美妆频道北电,http://115.171.80.152:1688/udp/225.1.8.232:4120
美人频道北电,http://115.171.80.152:1688/udp/225.1.8.233:4120
精选频道北电,http://115.171.80.152:1688/udp/225.1.8.234:4120
解密频道北电,http://115.171.80.152:1688/udp/225.1.8.235:4120
军事频道北电,http://115.171.80.152:1688/udp/225.1.8.236:4120
国学频道北电,http://115.171.80.152:1688/udp/225.1.8.237:4120
戏曲频道北电,http://115.171.80.152:1688/udp/225.1.8.238:4120
早教频道北电,http://115.171.80.152:1688/udp/225.1.8.239:4120
动画频道北电,http://115.171.80.152:1688/udp/225.1.8.240:4120
北好学生北电,http://115.171.80.152:1688/udp/225.1.8.241:4120
鉴赏频道北电,http://115.171.80.152:1688/udp/225.1.8.242:4120
墨宝频道北电,http://115.171.80.152:1688/udp/225.1.8.243:4120
光影频道北电,http://115.171.80.152:1688/udp/225.1.8.244:4120
台球频道北电,http://115.171.80.152:1688/udp/225.1.8.245:4120
北爱生活北电,http://115.171.80.152:1688/udp/225.1.8.246:4120
武术频道北电,http://115.171.80.152:1688/udp/225.1.8.247:4120
高网频道北电,http://115.171.80.152:1688/udp/225.1.8.248:4120
足球频道北电,http://115.171.80.152:1688/udp/225.1.8.249:4120
武侠剧场北电,http://115.171.80.152:1688/udp/225.1.8.250:4120
喜剧影院北电,http://115.171.80.152:1688/udp/225.1.8.251:4120
动作影院北电,http://115.171.80.152:1688/udp/225.1.8.252:4120
家庭影院北电,http://115.171.80.152:1688/udp/225.1.8.253:4120
星影频道北电,http://115.171.80.152:1688/udp/225.1.8.254:4120
聚鲨环球北电,http://115.171.80.152:1688/udp/225.1.8.67:8002
聚鲨北京北电,http://115.171.80.152:1688/udp/225.1.8.70:8002
聚鲨健康北电,http://115.171.80.152:1688/udp/225.1.8.94:8002
聚鲨生活北电,http://115.171.80.152:1688/udp/225.1.8.95:8002
聚鲨国际北电,http://115.171.80.152:1688/udp/225.1.8.96:8002
江西卫视北电,http://115.171.80.152:1688/udp/225.1.1.9:8164
CC-TV13北电,http://115.171.80.152:1688/udp/225.1.1.10:8128
山东移动,#genre#
CCTV-01山东,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-02山东,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-03山东,http://124.128.73.58:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-04山东,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-05山东,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-06山东,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-07山东,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08山东,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09山东,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10山东,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11山东,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12山东,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13山东,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14山东,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15山东,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视山东,http://124.128.73.58:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
上海卫视山东,http://124.128.73.58:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视山东,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视山东,http://124.128.73.58:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视山东,http://124.128.73.58:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视山东,http://124.128.73.58:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视山东,http://124.128.73.58:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视山东,http://124.128.73.58:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视山东,http://124.128.73.58:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视山东,http://124.128.73.58:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江视山东,http://124.128.73.58:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视山东,http://124.128.73.58:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视山东,http://124.128.73.58:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
山西卫视山东,http://124.128.73.58:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视山东,http://124.128.73.58:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视山东,http://124.128.73.58:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视山东,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视山东,http://124.128.73.58:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
广西卫视山东,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视山东,http://124.128.73.58:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视山东,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
甘肃卫视山东,http://124.128.73.58:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视山东,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
山东联通,#genre#
CCTV-01东联,http://123.129.70.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-02东联,http://123.129.70.178:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-03东联,http://123.129.70.178:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-04东联,http://123.129.70.178:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-05东联,http://123.129.70.178:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-06东联,http://123.129.70.178:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-07东联,http://123.129.70.178:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-08东联,http://123.129.70.178:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-09东联,http://123.129.70.178:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10东联,http://123.129.70.178:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11东联,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12东联,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13东联,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14东联,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15东联,http://123.129.70.178:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视东联,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视东联,http://123.129.70.178:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视东联,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视东联,http://123.129.70.178:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视东联,http://123.129.70.178:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视东联,http://123.129.70.178:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视东联,http://123.129.70.178:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视东联,http://123.129.70.178:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
湖北卫视东联,http://123.129.70.178:9901/tsfile/live/0132_1.m3u8?key=txiptv&playlive=1&authid=0
辽宁卫视东联,http://123.129.70.178:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视东联,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视东联,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
安徽卫视东联,http://123.129.70.178:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0
河北卫视东联,http://123.129.70.178:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视东联,http://123.129.70.178:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江视东联,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
齐鲁高清东联,http://123.129.70.178:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
山东体育东联,http://123.129.70.178:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0
济南综合东联,http://123.129.70.178:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
绍兴联通,#genre#
CCTV-01绍兴,http://60.12.183.46:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-02绍兴,http://60.12.183.46:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-03绍兴,http://60.12.183.46:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-04绍兴,http://60.12.183.46:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-05绍兴,http://60.12.183.46:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-06绍兴,http://60.12.183.46:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-07绍兴,http://60.12.183.46:9901/tsfile/live/0007_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-08绍兴,http://60.12.183.46:9901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-09绍兴,http://60.12.183.46:9901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-10绍兴,http://60.12.183.46:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-11绍兴,http://60.12.183.46:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-12绍兴,http://60.12.183.46:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-13绍兴,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-14绍兴,http://60.12.183.46:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV-15绍兴,http://60.12.183.46:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0
北京卫视绍兴,http://60.12.183.46:9901/tsfile/live/0015_2.m3u8?key=txiptv&playlive=0&authid=0
江苏卫视绍兴,http://60.12.183.46:9901/tsfile/live/0017_1.m3u8?key=txiptv&playlive=0&authid=0
东方卫视绍兴,http://60.12.183.46:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=0&authid=0
湖南卫视绍兴,http://60.12.183.46:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=0&authid=0
安徽卫视绍兴,http://60.12.183.46:9901/tsfile/live/0130_2.m3u8?key=txiptv&playlive=0&authid=0
重庆卫视绍兴,http://60.12.183.46:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0
广东卫视绍兴,http://60.12.183.46:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0
四川卫视绍兴,http://60.12.183.46:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0
江西卫视绍兴,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0
贵州卫视绍兴,http://60.12.183.46:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0
山东卫视绍兴,http://60.12.183.46:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0
辽宁卫视绍兴,http://60.12.183.46:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视绍兴,http://60.12.183.46:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0
天津卫视绍兴,http://60.12.183.46:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0
黑龙江视绍兴,http://60.12.183.46:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=0&authid=0
东南卫视绍兴,http://60.12.183.46:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=0&authid=0
河南卫视绍兴,http://60.12.183.46:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=0&authid=0
湖北卫视绍兴,http://60.12.183.46:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=0&authid=0
陕西卫视绍兴,http://60.12.183.46:9901/tsfile/live/0118_1.m3u8?key=txiptv&playlive=0&authid=0
山西卫视绍兴,http://60.12.183.46:9901/tsfile/live/0109_1.m3u8?key=txiptv&playlive=0&authid=0
广西卫视绍兴,http://60.12.183.46:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视绍兴,http://60.12.183.46:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
河北卫视绍兴,http://60.12.183.46:9901/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通绍兴,http://60.12.183.46:9901/tsfile/live/0140_1.m3u8?key=txiptv&playlive=0&authid=0
哈哈炫动绍兴,http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0
加大频陆,#genre#
MSNBC b,https://epg.pw/stream/420218c7fad9229e33635428a8c68d73de60d165d59e35c1d146c4f8d1367e12.ctv
